name	x	y
chicory	121.20876826031648	353.7375136969386
potato_chip	165.24598171174722	65.89275924082116
chive	84.5778908730409	229.3368975821183
blackberry	332.26396996462915	594.9483561911574
sea_algae	52.36164929299005	307.4746272108671
rapeseed	449.73734310693	151.810634007829
peanut_butter	539.7673902456273	412.65136586386717
coriander	364.12107351253326	324.1150534454529
milk_fat	317.7674755657959	530.7945532104764
mace	217.5501480365546	436.9811840531064
apple	392.375517178412	486.86848102602306
black_tea	199.22702318329544	514.8305884253513
kale	249.8756895412021	262.5683658347816
pork	209.38212684185146	204.13598590747776
liver	199.83297140621914	254.61729967700583
smoked_salmon	97.36486970762104	340.7257214098211
beech	94.56442977659395	161.9096058270405
savory	293.2485092786646	250.18570712744102
grapefruit	242.8007720490118	502.90414703976336
vanilla	606.0836363995685	556.6652255286115
coconut_oil	375.6899324821699	280.16786159368087
fig	201.03446786606466	486.30966939565496
champagne_wine	183.8181547294203	434.917998645475
smoked_sausage	322.7592884578911	184.48160856506658
chamomile	288.48888790953254	645.4371474381579
olive_oil	311.96886580222736	24.517862029382467
lime_juice	323.71382342764247	370.44879459110456
roasted_peanut	350.16274068324736	353.3478754925861
nectarine	296.2224801002409	575.1563606385628
cheese	278.2404163701508	-20.02732471751569
pepper	472.87451430628425	198.26837230114924
gruyere_cheese	155.01546901697589	209.0056907466926
